0: [0, 0] [5, 5]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 7], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 7]
1: [0, 0] [6, 8]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 7], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 7]
1: [0, 0] [6, 8]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 7], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 7]
1: [0, 0] [6, 8]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 8], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 8]
1: [0, 0] [6, 7]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 8], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 8]
1: [0, 0] [6, 7]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 8], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 8]
1: [0, 0] [6, 7]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[7, 8], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [7, 8]
1: [0, 0] [6, 7]
2: [0, 0] [5, 8]
3: [0, 0] [4, 7]
4: [0, 4] [3, 7]
5: [0, 4] [2, 8]
6: [0, 4] [2, 8]
7: [0, 4] [3, 7]
8: [4, 2] [4, 6]
9: [4, 2] [5, 7]
10: [4, 2] [6, 8]
11: [4, 2] [7, 8]
12: [4, 2] [7, 8]
13: [5, 5] [7, 7]
14: [5, 5] [7, 7]
15: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 5], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 5]
1: [0, 0] [7, 4]
2: [0, 0] [8, 3]
3: [0, 0] [8, 3]
4: [4, 0] [8, 4]
5: [4, 0] [8, 5]
6: [4, 0] [8, 5]
7: [4, 0] [8, 6]
8: [5, 4] [7, 7]
9: [5, 4] [7, 8]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 5] [7, 7]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 5], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 5]
1: [0, 0] [7, 4]
2: [0, 0] [8, 3]
3: [0, 0] [8, 3]
4: [4, 0] [8, 4]
5: [4, 0] [8, 5]
6: [4, 0] [8, 5]
7: [4, 0] [8, 6]
8: [5, 4] [7, 7]
9: [5, 4] [7, 8]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 5] [7, 7]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 5], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 5]
1: [0, 0] [7, 4]
2: [0, 0] [8, 3]
3: [0, 0] [8, 3]
4: [4, 0] [8, 4]
5: [4, 0] [8, 5]
6: [4, 0] [8, 5]
7: [4, 0] [8, 6]
8: [5, 4] [7, 7]
9: [5, 4] [7, 8]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 5] [7, 7]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 5], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 5]
1: [0, 0] [7, 4]
2: [0, 0] [8, 3]
3: [0, 0] [8, 3]
4: [4, 0] [8, 4]
5: [4, 0] [8, 5]
6: [4, 0] [8, 5]
7: [4, 0] [8, 6]
8: [5, 4] [7, 7]
9: [5, 4] [7, 8]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 5] [7, 7]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 6], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 6]
1: [0, 0] [7, 5]
2: [0, 0] [8, 4]
3: [0, 0] [8, 3]
4: [4, 0] [8, 2]
5: [4, 0] [8, 3]
6: [4, 0] [8, 4]
7: [4, 0] [8, 5]
8: [5, 4] [7, 6]
9: [5, 4] [7, 7]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 6], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 6]
1: [0, 0] [7, 5]
2: [0, 0] [8, 4]
3: [0, 0] [8, 3]
4: [4, 0] [8, 2]
5: [4, 0] [8, 3]
6: [4, 0] [8, 4]
7: [4, 0] [8, 5]
8: [5, 4] [7, 6]
9: [5, 4] [7, 7]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 6], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 6]
1: [0, 0] [7, 5]
2: [0, 0] [8, 4]
3: [0, 0] [8, 3]
4: [4, 0] [8, 2]
5: [4, 0] [8, 3]
6: [4, 0] [8, 4]
7: [4, 0] [8, 5]
8: [5, 4] [7, 6]
9: [5, 4] [7, 7]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 6], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 6]
1: [0, 0] [7, 5]
2: [0, 0] [8, 4]
3: [0, 0] [8, 3]
4: [4, 0] [8, 2]
5: [4, 0] [8, 3]
6: [4, 0] [8, 4]
7: [4, 0] [8, 5]
8: [5, 4] [7, 6]
9: [5, 4] [7, 7]
10: [5, 4] [7, 8]
11: [5, 4] [7, 8]
12: [5, 2] [7, 8]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 5] [7, 7]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 7], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 7]
1: [0, 0] [7, 6]
2: [0, 0] [8, 5]
3: [0, 0] [8, 4]
4: [4, 0] [8, 3]
5: [4, 0] [8, 2]
6: [4, 0] [8, 2]
7: [4, 0] [8, 3]
8: [5, 4] [7, 4]
9: [5, 4] [7, 5]
10: [5, 4] [7, 6]
11: [5, 4] [7, 7]
12: [5, 4] [7, 7]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 2] [7, 8]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]
19: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 7], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 7]
1: [0, 0] [7, 6]
2: [0, 0] [8, 5]
3: [0, 0] [8, 4]
4: [4, 0] [8, 3]
5: [4, 0] [8, 2]
6: [4, 0] [8, 2]
7: [4, 0] [8, 3]
8: [5, 4] [7, 4]
9: [5, 4] [7, 5]
10: [5, 4] [7, 6]
11: [5, 4] [7, 7]
12: [5, 4] [7, 7]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 2] [7, 8]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]
19: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 7], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 7]
1: [0, 0] [7, 6]
2: [0, 0] [8, 5]
3: [0, 0] [8, 4]
4: [4, 0] [8, 3]
5: [4, 0] [8, 2]
6: [4, 0] [8, 2]
7: [4, 0] [8, 3]
8: [5, 4] [7, 4]
9: [5, 4] [7, 5]
10: [5, 4] [7, 6]
11: [5, 4] [7, 7]
12: [5, 4] [7, 7]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 2] [7, 8]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]
19: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 7], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [8, 7]
1: [0, 0] [7, 6]
2: [0, 0] [8, 5]
3: [0, 0] [8, 4]
4: [4, 0] [8, 3]
5: [4, 0] [8, 2]
6: [4, 0] [8, 2]
7: [4, 0] [8, 3]
8: [5, 4] [7, 4]
9: [5, 4] [7, 5]
10: [5, 4] [7, 6]
11: [5, 4] [7, 7]
12: [5, 4] [7, 7]
13: [5, 2] [7, 8]
14: [5, 2] [7, 8]
15: [5, 2] [7, 8]
16: [5, 2] [7, 8]
17: [5, 5] [7, 7]
18: [5, 5] [7, 7]
19: [5, 5] [7, 7]

Settings(lanes=2, speed=[8, 8], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)

Settings(lanes=2, speed=[8, 8], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)

Settings(lanes=2, speed=[8, 8], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)

Settings(lanes=2, speed=[8, 8], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'TOP'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)

Settings(lanes=2, speed=[5, 5], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 5]
1: [0, 0] [4, 6]
2: [0, 0] [3, 7]
3: [0, 0] [3, 8]
4: [0, 0] [2, 8]
5: [0, 4] [3, 8]
6: [0, 4] [4, 8]
7: [0, 4] [5, 7]
8: [0, 4] [6, 6]
9: [4, 5] [7, 5]
10: [4, 5] [8, 5]
11: [4, 5] [7, 5]
12: [4, 5] [6, 5]
13: [5, 5] [5, 5]
14: [5, 5] [5, 5]
15: [5, 5] [5, 5]

Settings(lanes=2, speed=[5, 5], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 5]
1: [0, 0] [4, 6]
2: [0, 0] [3, 7]
3: [0, 0] [3, 8]
4: [0, 0] [2, 8]
5: [0, 4] [3, 8]
6: [0, 4] [4, 8]
7: [0, 4] [5, 7]
8: [0, 4] [6, 6]
9: [4, 5] [7, 5]
10: [4, 5] [8, 5]
11: [4, 5] [7, 5]
12: [4, 5] [6, 5]
13: [5, 5] [5, 5]
14: [5, 5] [5, 5]
15: [5, 5] [5, 5]

Settings(lanes=2, speed=[5, 5], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 5]
1: [0, 0] [4, 6]
2: [0, 0] [3, 7]
3: [0, 0] [3, 8]
4: [0, 0] [2, 8]
5: [0, 4] [3, 8]
6: [0, 4] [4, 8]
7: [0, 4] [5, 7]
8: [0, 4] [6, 6]
9: [4, 5] [7, 5]
10: [4, 5] [8, 5]
11: [4, 5] [7, 5]
12: [4, 5] [6, 5]
13: [5, 5] [5, 5]
14: [5, 5] [5, 5]
15: [5, 5] [5, 5]

Settings(lanes=2, speed=[5, 5], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 5]
1: [0, 0] [4, 6]
2: [0, 0] [3, 7]
3: [0, 0] [3, 8]
4: [0, 0] [2, 8]
5: [0, 4] [3, 8]
6: [0, 4] [4, 8]
7: [0, 4] [5, 7]
8: [0, 4] [6, 6]
9: [4, 5] [7, 5]
10: [4, 5] [8, 5]
11: [4, 5] [7, 5]
12: [4, 5] [6, 5]
13: [5, 5] [5, 5]
14: [5, 5] [5, 5]
15: [5, 5] [5, 5]

Settings(lanes=2, speed=[5, 6], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 6]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 0] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 6], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 6]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 0] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 6], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 6]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 0] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 6], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 6]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 0] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 7], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 7]
1: [0, 0] [4, 8]
2: [0, 0] [3, 8]
3: [0, 0] [3, 7]
4: [0, 4] [4, 7]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 7], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 7]
1: [0, 0] [4, 8]
2: [0, 0] [3, 8]
3: [0, 0] [3, 7]
4: [0, 4] [4, 7]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 7], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 7]
1: [0, 0] [4, 8]
2: [0, 0] [3, 8]
3: [0, 0] [3, 7]
4: [0, 4] [4, 7]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 7], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 7]
1: [0, 0] [4, 8]
2: [0, 0] [3, 8]
3: [0, 0] [3, 7]
4: [0, 4] [4, 7]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 8], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 8]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 4] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 8], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 8]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 4] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 8], progress=[15, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 8]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 4] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[5, 8], progress=[15, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [5, 8]
1: [0, 0] [4, 7]
2: [0, 0] [3, 8]
3: [0, 0] [3, 8]
4: [0, 4] [4, 8]
5: [0, 4] [5, 8]
6: [0, 4] [5, 8]
7: [0, 4] [6, 8]
8: [4, 5] [7, 7]
9: [4, 5] [8, 7]
10: [4, 5] [7, 7]
11: [4, 5] [6, 7]
12: [5, 5] [5, 7]
13: [5, 5] [5, 7]
14: [5, 5] [5, 7]

Settings(lanes=2, speed=[6, 5], progress=[0, 0], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [6, 5]
1: [0, 0] [7, 4]
2: [0, 0] [8, 3]
3: [0, 0] [8, 3]
4: [0, 0] [8, 4]
5: [4, 0] [8, 5]
6: [4, 0] [8, 5]
7: [4, 0] [8, 6]
8: [5, 4] [7, 7]
9: [5, 4] [7, 8]
10: [5, 4] [7, 7]
11: [5, 4] [7, 6]
12: [5, 5] [7, 5]
13: [5, 5] [7, 5]
14: [5, 5] [7, 5]

Settings(lanes=2, speed=[6, 5], progress=[0, 15], num_cars=2, max_speed=8, from_dir=['BOTTOM', 'BOTTOM'], to_dir=['RIGHT', 'RIGHT'], acc_param=1, dec_param=-1, max_time=50, cell_progress=30)
0: [0, 0] [6, 5]
1: [0, 0] [7, 4]
2: [0, 0] [8, 3]
3: [0, 0] [8, 3]
4: [0, 0] [8, 4]
5: [4, 0] [8, 5]
6: [4, 0] [8, 5]
7: [4, 0] [8, 6]
8: [5, 4] [7, 7]
9: [5, 4] [7, 8]
10: [5, 4] [7, 7]
11: [5, 4] [7, 6]
